date,cid,industry,amount
2014/9/1,嶺東科技大學,財經法律所,24
2014/9/1,嶺東科技大學,資訊科技系,393
2014/9/1,嶺東科技大學,資訊科技系,154
2014/9/1,嶺東科技大學,資訊科技系所碩士班,12
2014/9/1,嶺東科技大學,資訊管理系,472
2014/9/1,嶺東科技大學,資訊管理系資訊管理應用組,108
2014/9/1,嶺東科技大學,資訊管理系數位生活設計組,52
2014/9/1,嶺東科技大學,資訊管理系,117
2014/9/1,嶺東科技大學,資訊管理系數位生活設計組,50
2014/9/1,嶺東科技大學,資訊管理系所碩士班,12
2014/9/1,嶺東科技大學,資訊管理系碩士在職專班,8
2014/9/1,嶺東科技大學,資訊網路系,403
2014/9/1,嶺東科技大學,資訊網路系,148
2014/9/1,嶺東科技大學,觀光與休閒管理系,662
2014/9/1,嶺東科技大學,觀光與休閒管理系,379
2014/9/1,嶺東科技大學,觀光與休閒管理系所碩士班,23
2014/9/1,中國科技大學,應用英語系,358
2014/9/1,中國科技大學,視覺傳達設計系,1121
2014/9/1,中國科技大學,視覺傳達設計學系,385
2014/9/1,中國科技大學,視覺傳達設計系碩士班,17
2014/9/1,中國科技大學,數位多媒體設計系,879
2014/9/1,中國科技大學,數位多媒體設計系,209
2014/9/1,中國科技大學,室內設計系,919
2014/9/1,中國科技大學,室內設計系,329
2014/9/1,中國科技大學,室內設計系碩士班,28
2014/9/1,中國科技大學,會計系,208
2014/9/1,中國科技大學,會計系系,3
2014/9/1,中國科技大學,會計系,29
2014/9/1,中國科技大學,企業管理系,692
2014/9/1,中國科技大學,企業管理系,266
2014/9/1,中國科技大學,企業管理系碩士班,47
2014/9/1,中國科技大學,企業管理系碩士在職專班,13
2014/9/1,中國科技大學,國際商務系,450
2014/9/1,中國科技大學,國際商務系,209
2014/9/1,中國科技大學,財務金融學系,650
2014/9/1,中國科技大學,財務金融學系,14
2014/9/1,中國科技大學,財政稅務系,376
2014/9/1,中國科技大學,財政稅務系,12
2014/9/1,中國科技大學,行銷與流通管理系,1084
2014/9/1,中國科技大學,行銷與流通管理系,270
2014/9/1,中國科技大學,資訊管理系,679
2014/9/1,中國科技大學,資訊管理系,228
2014/9/1,中國科技大學,資訊工程系,178
2014/9/1,中國科技大學,資訊工程系,2
2014/9/1,中國科技大學,資訊工程系資訊科技應用碩士在職專班,22
2014/9/1,中國科技大學,電腦與通訊系,129
2014/9/1,中國科技大學,土木與防災設計系,221
2014/9/1,中國科技大學,土木與防災設計系,108
2014/9/1,中國科技大學,土木與防災設計系碩士班,15
2014/9/1,中國科技大學,建築系,395
2014/9/1,中國科技大學,建築系,183
2014/9/1,中國科技大學,建築系碩士班,37
2014/9/1,中國科技大學,觀光與休閒事業管理系,906
2014/9/1,中國科技大學,觀光與休閒事業管理系,391
2014/9/1,中臺科技大學,兒童教育暨事業經營系,549
2014/9/1,中臺科技大學,兒童教育暨事業經營學系,230
2014/9/1,中臺科技大學,應用外語系,459
2014/9/1,中臺科技大學,應用外語系,120
2014/9/1,中臺科技大學,國際企業系,236
2014/9/1,中臺科技大學,國際企業系,108
2014/9/1,中臺科技大學,行銷管理系,470
2014/9/1,中臺科技大學,行銷管理系,167
2014/9/1,中臺科技大學,醫療暨健康產業管理系,508
2014/9/1,中臺科技大學,醫療暨健康產業管理系,145
2014/9/1,中臺科技大學,醫療暨健康產業管理系碩士班,28
2014/9/1,中臺科技大學,醫療暨健康產業管理系,53
2014/9/1,中臺科技大學,文教事業經營研究所,20
2014/9/1,中臺科技大學,文教事業經營研究所,53
2014/9/1,中臺科技大學,生物科技研究所,10
2014/9/1,中臺科技大學,資訊管理系,408
2014/9/1,中臺科技大學,資訊管理系,176
2014/9/1,中臺科技大學,環境與安全衛生工程系,292
2014/9/1,中臺科技大學,環境與安全衛生工程系,149
2014/9/1,中臺科技大學,環境與安全衛生工程系碩士班,14
2014/9/1,中臺科技大學,醫學工程暨材料研究所,23
2014/9/1,中臺科技大學,食品科技系,454
2014/9/1,中臺科技大學,食品科技系,321
2014/9/1,中臺科技大學,食品科技系碩士班,13
2014/9/1,中臺科技大學,藥物科技研究所,3
2014/9/1,中臺科技大學,護理系,749
2014/9/1,中臺科技大學,護理系,1384
2014/9/1,中臺科技大學,護理系碩士班,35
2014/9/1,中臺科技大學,護理系,97
2014/9/1,中臺科技大學,醫學生物科技研究所,1
2014/9/1,中臺科技大學,醫學檢驗生物技術系,598
2014/9/1,中臺科技大學,醫學檢驗生物技術系碩士班,7
2014/9/1,中臺科技大學,醫學影像暨放射科學系,588
2014/9/1,中臺科技大學,醫學影像暨放射科學系碩士班,20
2014/9/1,中臺科技大學,醫學影像暨放射科學系碩士班,43
2014/9/1,中臺科技大學,醫學影像暨放射科學系博士班,20
2014/9/1,中臺科技大學,視光系,285
2014/9/1,中臺科技大學,視光系,106
2014/9/1,中臺科技大學,牙體技術暨材料系,580
2014/9/1,中臺科技大學,牙體技術暨材料系碩士班,3
2014/9/1,中臺科技大學,長期整合照護與福祉服務攜手專班,17
2014/9/1,中臺科技大學,長期整合照護與福祉服務產業碩士專班,1
2014/9/1,中臺科技大學,視光產業碩士專班,2
2014/9/1,中臺科技大學,老人照顧系,169
2014/9/1,中臺科技大學,老人照顧系,84
2014/9/1,亞洲大學,幼兒教育學系,373
2014/9/1,亞洲大學,外國語文學系,493
2014/9/1,亞洲大學,外國語文學系,1
2014/9/1,亞洲大學,外國語文學系,21
2014/9/1,亞洲大學,時尚設計學系,381
2014/9/1,亞洲大學,創意設計學院不分系國際設計學士班,30
2014/9/1,亞洲大學,視覺傳達設計學系,509
2014/9/1,亞洲大學,視覺傳達設計學系,21
2014/9/1,亞洲大學,數位媒體設計學系,513
2014/9/1,亞洲大學,數位媒體設計學系,31
2014/9/1,亞洲大學,數位媒體設計學系,27
2014/9/1,亞洲大學,創意商品設計學系,490
2014/9/1,亞洲大學,創意商品設計學系,163
2014/9/1,亞洲大學,創意商品設計學系,21
2014/9/1,亞洲大學,室內設計學系,97
2014/9/1,亞洲大學,心理學系,517
2014/9/1,亞洲大學,心理學系,92
2014/9/1,亞洲大學,資訊傳播學系,492
2014/9/1,亞洲大學,資訊傳播學系,16
2014/9/1,亞洲大學,會計與資訊學系,292
2014/9/1,亞洲大學,會計與資訊學系,13
2014/9/1,亞洲大學,經營管理學系,483
2014/9/1,亞洲大學,經營管理學系,58
2014/9/1,亞洲大學,經營管理學系,120
2014/9/1,亞洲大學,經營管理學系,53
2014/9/1,亞洲大學,國際企業學系,452
2014/9/1,亞洲大學,國際企業學系,159
2014/9/1,亞洲大學,國際企業學系,31
2014/9/1,亞洲大學,國際企業學系,59
2014/9/1,亞洲大學,財務金融學系,540
2014/9/1,亞洲大學,財務金融學系,67
2014/9/1,亞洲大學,財務金融學系,23
2014/9/1,亞洲大學,財務金融學系,57
2014/9/1,亞洲大學,國際財務金融管理學位學程,1
2014/9/1,亞洲大學,健康產業管理學系,416
2014/9/1,亞洲大學,健康產業管理學系,47
2014/9/1,亞洲大學,健康產業管理學系,59
2014/9/1,亞洲大學,健康產業管理學系,35
2014/9/1,亞洲大學,財經法律學系,484
2014/9/1,亞洲大學,財經法律學系,12
2014/9/1,亞洲大學,生物科技學系,413
2014/9/1,亞洲大學,生物科技學系,29
2014/9/1,亞洲大學,生物與醫學資訊學系,148
2014/9/1,亞洲大學,生物與醫學資訊學系,10
2014/9/1,亞洲大學,生物與醫學資訊學系,24
2014/9/1,亞洲大學,生物與醫學資訊學系,25
2014/9/1,亞洲大學,資訊多媒體應用學系,439
2014/9/1,亞洲大學,資訊多媒體應用學系,22
2014/9/1,亞洲大學,資訊工程學系,378
2014/9/1,亞洲大學,資訊工程學系,34
2014/9/1,亞洲大學,資訊工程學系,89
2014/9/1,亞洲大學,資訊工程學系,24
2014/9/1,亞洲大學,光電與通訊學系,196
2014/9/1,亞洲大學,光電與通訊學系,15
2014/9/1,亞洲大學,光電與通訊學系,22
2014/9/1,亞洲大學,保健營養生技學系,433
2014/9/1,亞洲大學,保健營養生技學系,336
2014/9/1,亞洲大學,保健營養生技學系,34
2014/9/1,亞洲大學,護理學系,44
2014/9/1,亞洲大學,社會工作學系,478
2014/9/1,亞洲大學,社會工作學系,187
2014/9/1,亞洲大學,社會工作學系,48
2014/9/1,亞洲大學,休閒與遊憩管理學系,510
2014/9/1,亞洲大學,休閒與遊憩管理學系,441
2014/9/1,亞洲大學,休閒與遊憩管理學系,47
2014/9/1,亞洲大學,休閒與遊憩管理學系,96
2014/9/1,開南大學,創意產業與數位電影學士學位學程,307
2014/9/1,開南大學,應用華語學系,162
2014/9/1,開南大學,應用華語學系,7
2014/9/1,開南大學,應用英語學系,429
2014/9/1,開南大學,應用英語學系,140
2014/9/1,開南大學,應用英語學系,26
2014/9/1,開南大學,應用日語學系,503
2014/9/1,開南大學,應用日語學系,155
2014/9/1,開南大學,應用日語學系,23
2014/9/1,開南大學,公共事務管理學系,229
2014/9/1,開南大學,公共事務管理學系原住民族事務專班,21
2014/9/1,開南大學,公共事務管理學系,24
2014/9/1,開南大學,人文社會學院公共管理碩士在職專班,99
2014/9/1,開南大學,公共事務管理學系,3
2014/9/1,開南大學,資訊傳播學系,391
2014/9/1,開南大學,資訊傳播學系,3
2014/9/1,開南大學,會計學系,180
2014/9/1,開南大學,會計學系,16
2014/9/1,開南大學,國際企業學系,345
2014/9/1,開南大學,國際企業學系,23
2014/9/1,開南大學,企業與創業管理學系,414
2014/9/1,開南大學,企業與創業管理學系,198
2014/9/1,開南大學,企業與創業管理學系,19
2014/9/1,開南大學,財務金融學系,592
2014/9/1,開南大學,財務金融學系,100
2014/9/1,開南大學,財務金融學系,13
2014/9/1,開南大學,行銷學系,304
2014/9/1,開南大學,健康產業管理學系,174
2014/9/1,開南大學,創新與專案管理研究所,9
2014/9/1,開南大學,多媒體與行動商務學系,200
2014/9/1,開南大學,多媒體與行動商務學系,55
2014/9/1,開南大學,多媒體與行動商務學系,7
2014/9/1,開南大學,多媒體與行動商務學系,1
2014/9/1,開南大學,商學院-國際榮譽學程,64
2014/9/1,開南大學,商學院進修學士班,76
2014/9/1,開南大學,商學院碩士在職專班,116
2014/9/1,開南大學,法律學系,415
2014/9/1,開南大學,法律學系,46
2014/9/1,開南大學,資訊管理學系,468
2014/9/1,開南大學,資訊管理學系,59
2014/9/1,開南大學,資訊管理學系,7
2014/9/1,開南大學,資訊學院進修學士班,46
2014/9/1,開南大學,資訊學院碩士班,12
2014/9/1,開南大學,資訊學院碩士在職專班,31
2014/9/1,開南大學,保健營養學系,221
2014/9/1,開南大學,養生與健康行銷學系,333
2014/9/1,開南大學,觀光與餐飲旅館學系,860
2014/9/1,開南大學,觀光與餐飲旅館學系,229
2014/9/1,開南大學,觀光與餐飲旅館學系,23
2014/9/1,開南大學,觀光運輸學院進修學士班,140
2014/9/1,開南大學,觀光運輸學院碩士班,21
2014/9/1,開南大學,觀光運輸學院碩士在職專班,113
2014/9/1,開南大學,休閒事業管理學系,343
2014/9/1,開南大學,運輸科技與管理學系,166
2014/9/1,開南大學,物流與航運管理學系,255
2014/9/1,開南大學,物流與航運管理學系,48
2014/9/1,開南大學,物流與航運管理學系,7
2014/9/1,開南大學,空運管理學系,382
2014/9/1,開南大學,空運管理學系,73
2014/9/1,開南大學,空運管理學系,12
2014/9/1,開南大學,空運管理學系,4
2014/9/1,佛光大學,藝術學研究所,41
2014/9/1,佛光大學,中國文學與應用學系,130
2014/9/1,佛光大學,中國文學與應用學系,24
2014/9/1,佛光大學,中國文學與應用學系,37
2014/9/1,佛光大學,中國文學與應用學系,36
2014/9/1,佛光大學,外國語文學系,202
2014/9/1,佛光大學,外國語文學系,15
2014/9/1,佛光大學,佛教學系,111
2014/9/1,佛光大學,佛教學系,74
2014/9/1,佛光大學,佛教學系,11
2014/9/1,佛光大學,歷史學系,136
2014/9/1,佛光大學,歷史學系,29
2014/9/1,佛光大學,哲學系,2
2014/9/1,佛光大學,哲學系,3
2014/9/1,佛光大學,文化資產與創意學系,169
2014/9/1,佛光大學,文化資產與創意學系,58
2014/9/1,佛光大學,產品與媒體設計學系,251
2014/9/1,佛光大學,產品與媒體設計學系,16
2014/9/1,佛光大學,應用經濟學系,174
2014/9/1,佛光大學,應用經濟學系,23
2014/9/1,佛光大學,應用經濟學系,60
2014/9/1,佛光大學,社會學系,188
2014/9/1,佛光大學,社會學系,53
2014/9/1,佛光大學,未來與樂活產業學系,137
2014/9/1,佛光大學,未來與樂活產業學系,155
2014/9/1,佛光大學,心理學系,144
2014/9/1,佛光大學,心理學系,36
2014/9/1,佛光大學,公共事務學系,241
2014/9/1,佛光大學,公共事務學系,48
2014/9/1,佛光大學,公共事務學系,60
2014/9/1,佛光大學,傳播學系,280
2014/9/1,佛光大學,傳播學系,32
2014/9/1,佛光大學,傳播學系,1
2014/9/1,佛光大學,管理學系,282
2014/9/1,佛光大學,管理學系,22
2014/9/1,佛光大學,管理學系,55
2014/9/1,佛光大學,資訊應用學系,276
2014/9/1,佛光大學,資訊應用學系,30
2014/9/1,佛光大學,資訊應用學系,30
2014/9/1,佛光大學,健康與創意素食產業學系,80
2014/9/1,台南應用科技大學,美術系(七年一貫),550
2014/9/1,台南應用科技大學,美術系,504
2014/9/1,台南應用科技大學,美術系(七年一貫),188
2014/9/1,台南應用科技大學,美術系,67
2014/9/1,台南應用科技大學,美術系,41
2014/9/1,台南應用科技大學,美術系碩士專班,30
2014/9/1,台南應用科技大學,音樂系(七年一貫),452
2014/9/1,台南應用科技大學,音樂系(七年一貫),156
2014/9/1,台南應用科技大學,音樂系,30
2014/9/1,台南應用科技大學,音樂系,25
2014/9/1,台南應用科技大學,音樂系碩士專班,25
2014/9/1,台南應用科技大學,舞蹈系(七年一貫),207
2014/9/1,台南應用科技大學,舞蹈系,110
2014/9/1,台南應用科技大學,舞蹈系(七年一貫),69
2014/9/1,台南應用科技大學,應用英語系,387
2014/9/1,台南應用科技大學,應用英語系,106
2014/9/1,台南應用科技大學,時尚設計系,447
2014/9/1,台南應用科技大學,時尚設計系,67
2014/9/1,台南應用科技大學,視覺傳達設計科,1
2014/9/1,台南應用科技大學,視覺傳達設計系,474
2014/9/1,台南應用科技大學,視覺傳達設計系,190
2014/9/1,台南應用科技大學,視覺傳達設計系,19
2014/9/1,台南應用科技大學,視覺傳達設計系碩士專班,21
2014/9/1,台南應用科技大學,多媒體動畫系,254
2014/9/1,台南應用科技大學,商品設計系,643
2014/9/1,台南應用科技大學,商品設計系,112
2014/9/1,台南應用科技大學,室內設計系,432
2014/9/1,台南應用科技大學,室內設計系,147
2014/9/1,台南應用科技大學,會計資訊系,129
2014/9/1,台南應用科技大學,企業管理系,347
2014/9/1,台南應用科技大學,企業管理系,172
2014/9/1,台南應用科技大學,國際企業經營系,312
2014/9/1,台南應用科技大學,國際企業經營系,20
2014/9/1,台南應用科技大學,國際企業經營系碩士專班,28
2014/9/1,台南應用科技大學,財務金融學系,297
2014/9/1,台南應用科技大學,微型創業管理學位學程,22
2014/9/1,台南應用科技大學,資訊管理系,388
2014/9/1,台南應用科技大學,資訊管理系,148
2014/9/1,台南應用科技大學,銀髮生活產業學位學程,16
2014/9/1,台南應用科技大學,幼兒保育系,321
2014/9/1,台南應用科技大學,幼兒保育系,77
2014/9/1,台南應用科技大學,旅館管理系,581
2014/9/1,台南應用科技大學,餐旅管理學位學程,71
2014/9/1,台南應用科技大學,餐飲系,518
2014/9/1,台南應用科技大學,餐飲系,482
2014/9/1,台南應用科技大學,運動休閒與健康管理學位學程,345
2014/9/1,台南應用科技大學,運動休閒與健康管理學位學程,189
2014/9/1,台南應用科技大學,養生休閒管理學位學程,86
2014/9/1,台南應用科技大學,養生休閒管理學位學程,56
2014/9/1,台南應用科技大學,生活科學系,1
2014/9/1,台南應用科技大學,生活服務產業系,403
2014/9/1,台南應用科技大學,生活服務產業系,128
2014/9/1,台南應用科技大學,生活服務產業系生活應用科學研究所,49
2014/9/1,台南應用科技大學,生活服務產業科學研究所,55
2014/9/1,台南應用科技大學,服裝設計科,1
2014/9/1,台南應用科技大學,服飾設計管理系,642
2014/9/1,台南應用科技大學,服飾設計管理系,93
2014/9/1,台南應用科技大學,美容造型設計系,554
2014/9/1,台南應用科技大學,美容造型設計系,540
2014/9/1,台南應用科技大學,課後照顧學位學程,10
2014/9/1,遠東科技大學,觀光英語系,229
2014/9/1,遠東科技大學,數位媒體設計與管理系,612
2014/9/1,遠東科技大學,數位媒體設計與管理系,35
2014/9/1,遠東科技大學,工業設計系,176
2014/9/1,遠東科技大學,工業設計系產品設計組,50
2014/9/1,遠東科技大學,工業設計系機械與電腦輔助設計組,103
2014/9/1,遠東科技大學,創意商品設計與管理系,496
2014/9/1,遠東科技大學,企業管理系,98
2014/9/1,遠東科技大學,企業管理系(雙軌計畫),39
2014/9/1,遠東科技大學,企業管理系服務業管理組,38
2014/9/1,遠東科技大學,企業管理系創意行銷組,51
2014/9/1,遠東科技大學,行銷與流通管理系,392
2014/9/1,遠東科技大學,行銷與流通管理系碩士班,31
2014/9/1,遠東科技大學,創新設計與創業管理系,172
2014/9/1,遠東科技大學,創新設計與創業管理系碩士班,59
2014/9/1,遠東科技大學,資訊管理系,120
2014/9/1,遠東科技大學,資訊管理系管理應用組,131
2014/9/1,遠東科技大學,資訊管理系數位生活組,133
2014/9/1,遠東科技大學,資訊管理系,1
2014/9/1,遠東科技大學,電腦應用工程系(產學專班),14
2014/9/1,遠東科技大學,電腦應用工程系碩士班,9
2014/9/1,遠東科技大學,電機工程系,449
2014/9/1,遠東科技大學,電機工程系,107
2014/9/1,遠東科技大學,電機工程系碩士班,22
2014/9/1,遠東科技大學,電子工程系,173
2014/9/1,遠東科技大學,光電工程系,169
2014/9/1,遠東科技大學,資訊工程系,400
2014/9/1,遠東科技大學,資訊工程系,1
2014/9/1,遠東科技大學,機械工程科,45
2014/9/1,遠東科技大學,機械工程系,532
2014/9/1,遠東科技大學,機械工程系(雙軌計畫),14
2014/9/1,遠東科技大學,機械工程系,170
2014/9/1,遠東科技大學,機械工程系碩士班,51
2014/9/1,遠東科技大學,機械工程系碩士在職專班,45
2014/9/1,遠東科技大學,自動化控制系,328
2014/9/1,遠東科技大學,自動化控制系(雙軌計畫),22
2014/9/1,遠東科技大學,材料科學與工程系(產學專班),13
2014/9/1,遠東科技大學,材料科學與工程系碩士班,7
2014/9/1,遠東科技大學,材料與能源工程系,221
2014/9/1,遠東科技大學,材料與能源工程系材料應用組,21
2014/9/1,遠東科技大學,材料與能源工程系車輛能源動力組,17
2014/9/1,遠東科技大學,餐飲管理系,704
2014/9/1,遠東科技大學,餐飲管理系(產學專班),372
2014/9/1,遠東科技大學,餐飲管理系(雙軌計畫),17
2014/9/1,遠東科技大學,餐飲管理系廚藝組,105
2014/9/1,遠東科技大學,餐飲管理系,177
2014/9/1,遠東科技大學,旅遊事業管理系,143
2014/9/1,遠東科技大學,旅遊事業管理系(雙軌計畫),10
2014/9/1,遠東科技大學,旅遊事業管理系旅遊經營組,152
2014/9/1,遠東科技大學,旅遊事業管理系旅館管理組,50
2014/9/1,遠東科技大學,旅遊事業管理系領隊導遊組,168
2014/9/1,遠東科技大學,旅遊事業管理系,165
2014/9/1,遠東科技大學,休閒運動管理系,137
2014/9/1,遠東科技大學,休閒運動管理系休閒產業組,196
2014/9/1,遠東科技大學,休閒運動管理系健康促進組,252
2014/9/1,遠東科技大學,休閒運動管理系,1
2014/9/1,遠東科技大學,化妝品應用與管理系,365
2014/9/1,元培醫事科技大學,應用英語系,235
2014/9/1,元培醫事科技大學,應用英語系,66
2014/9/1,元培醫事科技大學,企業管理系,323
2014/9/1,元培醫事科技大學,企業管理系,155
2014/9/1,元培醫事科技大學,企業管理系,41
2014/9/1,元培醫事科技大學,應用財務管理系,120
2014/9/1,元培醫事科技大學,應用財務管理系,10
2014/9/1,元培醫事科技大學,醫務管理系,446
2014/9/1,元培醫事科技大學,醫務管理系,33
2014/9/1,元培醫事科技大學,醫務管理系,35
2014/9/1,元培醫事科技大學,數位創新管理,21
2014/9/1,元培醫事科技大學,資訊管理系,385
2014/9/1,元培醫事科技大學,資訊管理系,153
2014/9/1,元培醫事科技大學,資訊工程系,287
2014/9/1,元培醫事科技大學,資訊工程系,11
2014/9/1,元培醫事科技大學,環境工程衛生系,305
2014/9/1,元培醫事科技大學,環境工程衛生系,75
2014/9/1,元培醫事科技大學,環境工程衛生系,23
2014/9/1,元培醫事科技大學,生物醫學工程系,258
2014/9/1,元培醫事科技大學,福祉科技與工程,20
2014/9/1,元培醫事科技大學,食品科學系,370
2014/9/1,元培醫事科技大學,食品科學系,73
2014/9/1,元培醫事科技大學,食品科學系,22
2014/9/1,元培醫事科技大學,護理系,520
2014/9/1,元培醫事科技大學,護理系,396
2014/9/1,元培醫事科技大學,醫學檢驗生物技術系,459
2014/9/1,元培醫事科技大學,醫學檢驗生物技術系,1
2014/9/1,元培醫事科技大學,醫學檢驗生物技術系,12
2014/9/1,元培醫事科技大學,視光系,365
2014/9/1,元培醫事科技大學,視光系,78
2014/9/1,元培醫事科技大學,醫學影像暨放射技術系,445
2014/9/1,元培醫事科技大學,醫學影像暨放射技術系,27
2014/9/1,元培醫事科技大學,醫學影像暨放射技術系,26
2014/9/1,元培醫事科技大學,生物科技暨製藥技術系,334
2014/9/1,元培醫事科技大學,生物科技暨製藥技術系,3
2014/9/1,元培醫事科技大學,生物科技暨製藥技術系,21
2014/9/1,元培醫事科技大學,餐飲管理系,458
2014/9/1,元培醫事科技大學,雙軌餐飲管理系,15
2014/9/1,元培醫事科技大學,餐飲管理系,271
2014/9/1,元培醫事科技大學,觀光與休閒管理系,43
2014/9/1,元培醫事科技大學,健康休閒管理系,365
2014/9/1,元培醫事科技大學,健康休閒管理系,75
2014/9/1,景文科技大學,應用外語系,672
2014/9/1,景文科技大學,應用外語系,275
2014/9/1,景文科技大學,視覺傳達設計系,453
2014/9/1,景文科技大學,視覺傳達設計系,244
2014/9/1,景文科技大學,視覺傳達設計系數位文創設計碩士在職專班,13
2014/9/1,景文科技大學,會計系,33
2014/9/1,景文科技大學,企業管理系,412
2014/9/1,景文科技大學,企業管理系,222
2014/9/1,景文科技大學,國際貿易系,507
2014/9/1,景文科技大學,國際貿易系,84
2014/9/1,景文科技大學,財務金融學系,415
2014/9/1,景文科技大學,財務金融學系,69
2014/9/1,景文科技大學,理財與稅務規劃系,405
2014/9/1,景文科技大學,理財與稅務規劃系,3
2014/9/1,景文科技大學,行銷與流通管理系,242
2014/9/1,景文科技大學,行銷與流通管理系,80
2014/9/1,景文科技大學,資訊管理系,639
2014/9/1,景文科技大學,資訊管理系,129
2014/9/1,景文科技大學,電子工程系,382
2014/9/1,景文科技大學,電子工程系,40
2014/9/1,景文科技大學,電子工程系電腦與通訊碩士班,27
2014/9/1,景文科技大學,電子工程系電腦與通訊碩士在職專班,21
2014/9/1,景文科技大學,資訊工程系,197
2014/9/1,景文科技大學,資訊工程系,61
2014/9/1,景文科技大學,旅館管理系,402
2014/9/1,景文科技大學,旅館管理系,340
2014/9/1,景文科技大學,餐飲管理科,2
2014/9/1,景文科技大學,餐飲管理系,447
2014/9/1,景文科技大學,餐飲管理系,334
2014/9/1,景文科技大學,旅遊管理系,449
2014/9/1,景文科技大學,旅遊管理系,405
2014/9/1,景文科技大學,旅遊管理系觀光與餐旅管理碩士班,23
2014/9/1,景文科技大學,旅遊管理系觀光與餐旅管理碩士在職專班,36
2014/9/1,景文科技大學,餐飲管理系(產學攜手),68
2014/9/1,景文科技大學,環境與物業管理系,200
2014/9/1,景文科技大學,環境與物業管理系,7
2014/9/1,景文科技大學,環境與物業管理系碩士在職專班,25
2014/9/1,中華醫事科技大學,四技醫務管理系,138
2014/9/1,中華醫事科技大學,夜二技醫務管理系,3
2014/9/1,中華醫事科技大學,夜四技醫務管理系,34
2014/9/1,中華醫事科技大學,四技醫務暨健康事業管理系,154
2014/9/1,中華醫事科技大學,夜二醫務暨健康事業管理系,7
2014/9/1,中華醫事科技大學,夜四技醫務暨健康事業管理系,23
2014/9/1,中華醫事科技大學,二技生物科技系,40
2014/9/1,中華醫事科技大學,四技生物科技系,207
2014/9/1,中華醫事科技大學,生物醫學研究所碩士班,13
2014/9/1,中華醫事科技大學,四技資訊管理系,311
2014/9/1,中華醫事科技大學,夜四技資訊管理系,101
2014/9/1,中華醫事科技大學,四技環境與安全衛生工程系,221
2014/9/1,中華醫事科技大學,夜四技環境與安全衛生工程系,86
2014/9/1,中華醫事科技大學,五專職業安全衛生科,83
2014/9/1,中華醫事科技大學,二技職業安全衛生系,53
2014/9/1,中華醫事科技大學,四技職業安全衛生系,155
2014/9/1,中華醫事科技大學,夜四技職業安全衛生系,70
2014/9/1,中華醫事科技大學,職業安全衛生系碩士班,20
2014/9/1,中華醫事科技大學,四技製劑製造工程系,163
2014/9/1,中華醫事科技大學,二專調理保健技術科,74
2014/9/1,中華醫事科技大學,二專食品營養科,3
2014/9/1,中華醫事科技大學,五專食品營養科,460
2014/9/1,中華醫事科技大學,二技食品營養系營養組,128
2014/9/1,中華醫事科技大學,四技食品營養系,613
2014/9/1,中華醫事科技大學,夜二技食品營養系營養組,48
2014/9/1,中華醫事科技大學,夜四技食品營養系,1
2014/9/1,中華醫事科技大學,夜四技食品營養系食品科技組,19
2014/9/1,中華醫事科技大學,夜四技食品營養系營養組,93
2014/9/1,中華醫事科技大學,五專護理科,885
2014/9/1,中華醫事科技大學,二技護理系,353
2014/9/1,中華醫事科技大學,四技護理系,407
2014/9/1,中華醫事科技大學,二技在職專班護理系,1
2014/9/1,中華醫事科技大學,夜二技護理系,336
2014/9/1,中華醫事科技大學,夜二技護理系(3年),109
2014/9/1,中華醫事科技大學,夜四技護理系,192
2014/9/1,中華醫事科技大學,二技長期照顧系,49
2014/9/1,中華醫事科技大學,二技長期照顧學位學程,5
2014/9/1,中華醫事科技大學,四技長期照顧系,91
2014/9/1,中華醫事科技大學,夜二技長期照顧學位學程,8
2014/9/1,中華醫事科技大學,夜二長期照顧系,35
2014/9/1,中華醫事科技大學,五專醫事技術科,6
2014/9/1,中華醫事科技大學,四技醫事技術系,5
2014/9/1,中華醫事科技大學,五專醫學檢驗生物技術科,481
2014/9/1,中華醫事科技大學,二技醫學檢驗生物技術系,90
2014/9/1,中華醫事科技大學,四技醫學檢驗生物技術系,323
2014/9/1,中華醫事科技大學,醫學檢驗生物技術系碩士班,13
2014/9/1,中華醫事科技大學,四技視光系,290
2014/9/1,中華醫事科技大學,夜二技視光系,102
2014/9/1,中華醫事科技大學,五專幼兒保育科,87
2014/9/1,中華醫事科技大學,二技幼兒保育系,18
2014/9/1,中華醫事科技大學,四技幼兒保育系,152
2014/9/1,中華醫事科技大學,夜二技幼兒保育系,44
2014/9/1,中華醫事科技大學,夜四技幼兒保育系,67
2014/9/1,中華醫事科技大學,四技餐旅管理系,561
2014/9/1,中華醫事科技大學,四技餐旅管理系(雙軌),27
2014/9/1,中華醫事科技大學,四技在職專班餐旅管理系,16
2014/9/1,中華醫事科技大學,夜四技餐旅管理系,253
2014/9/1,中華醫事科技大學,四技運動健康與休閒系,292
2014/9/1,中華醫事科技大學,夜四技運動健康與休閒系,117
2014/9/1,中華醫事科技大學,二專化妝品應用與管理科,2
2014/9/1,中華醫事科技大學,二技化妝品應用與管理系,28
2014/9/1,中華醫事科技大學,四技化妝品應用與管理系,279
2014/9/1,中華醫事科技大學,夜四技化妝品應用與管理系,103
2014/9/1,東南科技大學,應用英語系,208
2014/9/1,東南科技大學,數位媒體設計系,453
2014/9/1,東南科技大學,創意產品設計系,224
2014/9/1,東南科技大學,室內設計系,400
2014/9/1,東南科技大學,企業管理系,489
2014/9/1,東南科技大學,企業管理系,62
2014/9/1,東南科技大學,行銷與流通管理系,170
